state,state_code,year,education,education_code,region,births,avg_birth_weight_g,sd_birth_weight_g,avg_mother_age,sd_mother_age,avg_gestational_age_wks,sd_gestational_age_wks
Idaho,16,2024,"Some college credit, but not a degree",4,West,5167,3297.89,561.0,28.39,5.15,38.74,2.39
Idaho,16,2016,"Associate degree (AA, AS)",5,West,2321,3327.67,554.22,29.12,4.97,38.71,2.27
Idaho,16,2017,"Associate degree (AA, AS)",5,West,2286,3327.36,563.24,28.95,4.91,38.77,2.3
Idaho,16,2018,"Associate degree (AA, AS)",5,West,2148,3331.12,566.62,29.17,4.88,38.71,2.18
Idaho,16,2019,"Associate degree (AA, AS)",5,West,2259,3307.1,573.01,29.24,4.89,38.66,2.41
Idaho,16,2020,"Associate degree (AA, AS)",5,West,2207,3332.32,560.29,29.41,4.95,38.77,2.29
Idaho,16,2021,"Associate degree (AA, AS)",5,West,2283,3323.26,555.81,29.3,4.91,38.69,2.35
Idaho,16,2022,"Associate degree (AA, AS)",5,West,2244,3329.4,568.4,29.47,4.91,38.74,2.34
Idaho,16,2023,"Associate degree (AA, AS)",5,West,2141,3317.0,561.57,29.54,4.91,38.8,2.37
Idaho,16,2024,"Associate degree (AA, AS)",5,West,2337,3305.2,564.9,29.49,5.04,38.77,2.43
Idaho,16,2016,"Bachelor's degree (BA, AB, BS)",6,West,4677,3389.23,550.4,30.17,4.51,38.88,2.11
Idaho,16,2017,"Bachelor's degree (BA, AB, BS)",6,West,4669,3380.53,556.96,30.22,4.51,38.86,2.22
Idaho,16,2018,"Bachelor's degree (BA, AB, BS)",6,West,4673,3349.23,558.42,30.17,4.51,38.8,2.32
Idaho,16,2019,"Bachelor's degree (BA, AB, BS)",6,West,4891,3353.57,525.99,30.34,4.52,38.82,2.14
Idaho,16,2020,"Bachelor's degree (BA, AB, BS)",6,West,4984,3363.38,534.38,30.44,4.67,38.88,2.17
Idaho,16,2021,"Bachelor's degree (BA, AB, BS)",6,West,5345,3359.43,536.53,30.29,4.52,38.83,2.2
Idaho,16,2022,"Bachelor's degree (BA, AB, BS)",6,West,5454,3356.7,540.85,30.53,4.63,38.93,2.23
Idaho,16,2023,"Bachelor's degree (BA, AB, BS)",6,West,5619,3356.27,550.86,30.5,4.57,38.92,2.27
Idaho,16,2024,"Bachelor's degree (BA, AB, BS)",6,West,5778,3346.66,547.25,30.6,4.64,38.86,2.26
Idaho,16,2016,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,West,1036,3328.58,561.44,32.6,3.99,38.93,2.18
Idaho,16,2017,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,West,1050,3349.62,553.04,32.63,4.06,38.89,2.11
Idaho,16,2018,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,West,1059,3328.63,589.7,32.77,3.97,38.71,2.32
Idaho,16,2019,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,West,1160,3341.15,550.91,32.8,3.98,38.83,2.31
Idaho,16,2020,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,West,1112,3335.08,561.24,32.51,4.02,38.86,2.19
Idaho,16,2021,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,West,1306,3316.38,599.54,32.67,4.15,38.69,2.5
Idaho,16,2022,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,West,1379,3344.61,552.45,32.9,4.29,38.86,2.17
Idaho,16,2023,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,West,1408,3345.2,557.59,32.62,4.13,38.95,2.25
Idaho,16,2024,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,West,1437,3336.81,538.53,32.63,4.24,38.9,2.21
Idaho,16,2016,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,West,293,3351.93,556.98,33.28,4.07,38.75,2.48
Idaho,16,2017,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,West,318,3344.97,517.43,33.48,4.0,38.82,1.92
Idaho,16,2018,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,West,300,3286.54,528.85,33.39,3.8,38.72,2.05
Idaho,16,2019,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,West,308,3323.77,517.18,33.44,4.09,38.96,1.83
Idaho,16,2020,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,West,315,3322.59,545.79,33.61,3.74,38.7,2.24
Idaho,16,2021,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,West,381,3263.85,577.37,33.82,3.87,38.49,2.66
Idaho,16,2022,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,West,363,3304.91,559.93,34.13,4.26,38.9,2.34
Idaho,16,2023,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,West,400,3350.58,552.59,33.72,3.92,38.89,2.02
Idaho,16,2024,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,West,416,3340.15,515.92,33.97,4.16,38.94,2.17
Montana,30,2016,8th grade or less,1,West,209,3158.82,541.97,27.14,6.23,38.66,2.06
Montana,30,2017,8th grade or less,1,West,215,3178.97,563.05,27.14,5.94,38.61,2.62
Montana,30,2018,8th grade or less,1,West,216,3230.86,553.78,27.49,5.71,38.54,2.37
Montana,30,2019,8th grade or less,1,West,253,3140.43,528.79,27.7,5.71,38.3,2.59
Montana,30,2020,8th grade or less,1,West,223,3143.98,609.55,28.35,5.77,38.41,2.71
Montana,30,2021,8th grade or less,1,West,220,3218.02,493.82,27.4,5.65,38.59,2.24
Montana,30,2022,8th grade or less,1,West,258,3167.69,575.36,28.4,5.65,38.5,2.31
Montana,30,2023,8th grade or less,1,West,285,3214.81,586.92,27.65,5.56,38.2,2.53
Montana,30,2024,8th grade or less,1,West,285,3162.25,598.2,28.31,6.0,38.15,2.63
Montana,30,2016,9th through 12th grade with no diploma,2,West,1157,3198.38,592.38,23.56,5.59,38.51,2.66
Montana,30,2017,9th through 12th grade with no diploma,2,West,1041,3188.69,609.03,23.84,5.93,38.41,2.68
Montana,30,2018,9th through 12th grade with no diploma,2,West,947,3165.02,590.6,23.93,5.65,38.25,2.89
Montana,30,2019,9th through 12th grade with no diploma,2,West,897,3205.04,562.25,24.16,5.81,38.45,2.58
Montana,30,2020,9th through 12th grade with no diploma,2,West,801,3196.24,586.68,24.12,5.79,38.41,2.61
Montana,30,2021,9th through 12th grade with no diploma,2,West,810,3203.69,590.95,23.94,5.73,38.25,2.56
Montana,30,2022,9th through 12th grade with no diploma,2,West,831,3176.48,625.36,23.92,5.69,38.11,2.61
Montana,30,2023,9th through 12th grade with no diploma,2,West,778,3179.59,605.2,24.43,6.12,38.4,2.78
Montana,30,2024,9th through 12th grade with no diploma,2,West,825,3157.46,550.61,24.41,5.88,38.25,2.78
Montana,30,2016,High school graduate or GED completed,3,West,3473,3262.53,589.16,25.92,5.25,38.69,2.52
Montana,30,2017,High school graduate or GED completed,3,West,3147,3224.18,569.83,25.88,5.21,38.62,2.48
Montana,30,2018,High school graduate or GED completed,3,West,3138,3246.26,587.03,26.22,5.18,38.58,2.54
Montana,30,2019,High school graduate or GED completed,3,West,2963,3243.02,580.93,26.39,5.35,38.51,2.49
Montana,30,2020,High school graduate or GED completed,3,West,2803,3222.55,572.18,26.42,5.27,38.49,2.56
Montana,30,2021,High school graduate or GED completed,3,West,2932,3230.3,558.84,26.49,5.23,38.52,2.36
Montana,30,2022,High school graduate or GED completed,3,West,2768,3225.72,573.14,26.68,5.33,38.49,2.4
Montana,30,2023,High school graduate or GED completed,3,West,2795,3207.21,580.48,26.69,5.29,38.37,2.42
Montana,30,2024,High school graduate or GED completed,3,West,2886,3233.66,572.47,27.02,5.42,38.49,2.53
Montana,30,2016,"Some college credit, but not a degree",4,West,2715,3288.79,564.94,27.82,5.11,38.7,2.47
Montana,30,2017,"Some college credit, but not a degree",4,West,2715,3301.25,568.94,27.97,5.19,38.67,2.41
Montana,30,2018,"Some college credit, but not a degree",4,West,2594,3292.98,570.59,28.17,5.18,38.62,2.47
Montana,30,2019,"Some college credit, but not a degree",4,West,2489,3282.43,575.84,28.26,5.24,38.61,2.37
Montana,30,2020,"Some college credit, but not a degree",4,West,2362,3273.02,584.28,28.61,5.12,38.55,2.33
Montana,30,2021,"Some college credit, but not a degree",4,West,2270,3249.37,581.24,28.58,5.07,38.45,2.4
Montana,30,2022,"Some college credit, but not a degree",4,West,2339,3247.14,558.34,28.91,5.15,38.48,2.3
Montana,30,2023,"Some college credit, but not a degree",4,West,2207,3268.35,564.8,28.91,5.09,38.48,2.42
Montana,30,2024,"Some college credit, but not a degree",4,West,2214,3274.34,571.21,29.11,5.2,38.47,2.44
Montana,30,2016,"Associate degree (AA, AS)",5,West,1109,3334.68,554.92,29.54,4.7,38.79,2.03
Montana,30,2017,"Associate degree (AA, AS)",5,West,1041,3312.36,609.64,29.61,4.62,38.58,2.45
Montana,30,2018,"Associate degree (AA, AS)",5,West,1026,3329.46,547.95,29.82,4.68,38.62,2.28
Montana,30,2019,"Associate degree (AA, AS)",5,West,1016,3309.81,532.2,29.87,4.84,38.57,2.21
Montana,30,2020,"Associate degree (AA, AS)",5,West,996,3294.38,542.02,29.94,4.72,38.51,2.24
Montana,30,2021,"Associate degree (AA, AS)",5,West,1073,3326.32,552.68,29.9,4.57,38.59,2.16
Montana,30,2022,"Associate degree (AA, AS)",5,West,1019,3289.17,553.54,30.22,4.87,38.46,2.33
Montana,30,2023,"Associate degree (AA, AS)",5,West,980,3295.18,580.96,30.17,4.74,38.49,2.42
Montana,30,2024,"Associate degree (AA, AS)",5,West,1045,3289.87,550.43,30.24,4.72,38.54,2.5
Montana,30,2016,"Bachelor's degree (BA, AB, BS)",6,West,2565,3324.69,560.28,31.17,4.38,38.84,2.18
Montana,30,2017,"Bachelor's degree (BA, AB, BS)",6,West,2514,3340.74,553.34,31.24,4.28,38.89,2.15
Montana,30,2018,"Bachelor's degree (BA, AB, BS)",6,West,2512,3346.28,522.86,31.12,4.28,38.86,1.99
Montana,30,2019,"Bachelor's degree (BA, AB, BS)",6,West,2361,3338.26,522.06,31.21,4.3,38.75,2.12
Montana,30,2020,"Bachelor's degree (BA, AB, BS)",6,West,2506,3310.01,533.82,31.26,4.29,38.68,2.17
Montana,30,2021,"Bachelor's degree (BA, AB, BS)",6,West,2639,3295.09,547.27,31.49,4.27,38.59,2.16
Montana,30,2022,"Bachelor's degree (BA, AB, BS)",6,West,2669,3307.44,500.06,31.25,4.38,38.7,2.1
Montana,30,2023,"Bachelor's degree (BA, AB, BS)",6,West,2729,3322.52,540.67,31.38,4.41,38.7,2.15
Montana,30,2024,"Bachelor's degree (BA, AB, BS)",6,West,2747,3332.69,539.99,31.41,4.43,38.79,2.14
Montana,30,2016,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,West,761,3334.07,550.85,32.88,3.78,38.82,2.34
Montana,30,2017,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,West,765,3300.18,559.99,33.1,3.91,38.86,2.22
Montana,30,2018,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,West,767,3348.65,552.01,32.97,3.84,38.78,1.93
Montana,30,2019,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,West,792,3315.02,528.55,32.91,3.91,38.65,2.11
Montana,30,2020,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,West,774,3321.05,534.54,33.28,3.83,38.6,2.13
Montana,30,2021,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,West,909,3293.45,556.59,33.1,4.02,38.49,2.35
Montana,30,2022,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,West,938,3322.41,500.78,33.0,3.97,38.69,1.93
Montana,30,2023,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,West,941,3281.69,549.07,33.19,3.97,38.59,2.2
Montana,30,2024,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,West,959,3316.36,545.13,32.93,4.01,38.66,2.25
Montana,30,2016,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,West,246,3306.81,509.88,33.59,3.85,38.85,2.22
Montana,30,2017,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,West,313,3262.4,522.38,33.7,3.94,38.91,2.27
Montana,30,2018,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,West,271,3320.23,514.64,33.19,3.7,38.68,1.91
Montana,30,2019,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,West,286,3306.48,486.66,33.69,3.9,38.87,1.88
Montana,30,2020,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,West,312,3269.74,484.31,34.24,3.69,38.82,1.82
Montana,30,2021,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,West,363,3286.67,489.0,33.67,3.55,38.66,2.03
Montana,30,2022,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,West,334,3311.16,563.0,34.1,4.01,38.46,2.31
Montana,30,2023,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,West,346,3291.25,539.06,33.87,3.9,38.76,1.95
Montana,30,2024,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,West,361,3337.08,503.87,33.86,4.15,38.64,1.77
Nevada,32,2016,8th grade or less,1,West,883,3257.79,551.7,30.65,6.83,38.5,2.84
Nevada,32,2017,8th grade or less,1,West,858,3231.46,594.19,31.04,6.93,38.37,2.68
Nevada,32,2018,8th grade or less,1,West,829,3218.99,595.93,31.38,6.92,38.2,2.56
Nevada,32,2019,8th grade or less,1,West,780,3229.94,609.06,31.36,6.82,38.25,2.85
Nevada,32,2020,8th grade or less,1,West,609,3215.67,599.1,31.26,6.71,38.31,2.84
Nevada,32,2021,8th grade or less,1,West,513,3226.45,601.0,31.68,6.66,38.34,2.7
Nevada,32,2022,8th grade or less,1,West,515,3175.14,591.35,31.12,7.01,38.15,2.64
Nevada,32,2023,8th grade or less,1,West,430,3130.48,570.32,30.19,7.27,38.01,2.94
Nevada,32,2024,8th grade or less,1,West,401,3168.14,600.13,29.76,7.23,38.02,2.94
Nevada,32,2016,9th through 12th grade with no diploma,2,West,5655,3185.39,581.5,25.91,6.42,38.46,2.81
Nevada,32,2017,9th through 12th grade with no diploma,2,West,5177,3178.7,598.23,26.01,6.4,38.42,2.72
Nevada,32,2018,9th through 12th grade with no diploma,2,West,4826,3180.16,579.57,26.25,6.51,38.44,2.65
Nevada,32,2019,9th through 12th grade with no diploma,2,West,4504,3164.05,563.84,26.44,6.55,38.43,2.68
Nevada,32,2020,9th through 12th grade with no diploma,2,West,4079,3165.69,577.51,26.72,6.71,38.33,2.75
Nevada,32,2021,9th through 12th grade with no diploma,2,West,3822,3139.09,591.71,26.74,6.59,38.24,2.7
Nevada,32,2022,9th through 12th grade with no diploma,2,West,3796,3132.28,581.98,26.96,6.77,38.23,2.87
Nevada,32,2023,9th through 12th grade with no diploma,2,West,3515,3122.52,581.89,27.03,6.85,38.25,2.86
Nevada,32,2024,9th through 12th grade with no diploma,2,West,3453,3127.56,572.87,26.92,6.79,38.22,2.82
Nevada,32,2016,High school graduate or GED completed,3,West,11039,3199.7,564.52,26.74,5.58,38.58,2.58
Nevada,32,2017,High school graduate or GED completed,3,West,11290,3185.73,584.55,26.88,5.62,38.51,2.68
Nevada,32,2018,High school graduate or GED completed,3,West,11699,3199.71,567.22,26.96,5.62,38.57,2.64
Nevada,32,2019,High school graduate or GED completed,3,West,11268,3192.49,571.88,27.05,5.51,38.58,2.61
Nevada,32,2020,High school graduate or GED completed,3,West,10951,3183.03,576.72,27.07,5.52,38.48,2.68
Nevada,32,2021,High school graduate or GED completed,3,West,11173,3165.63,582.98,27.23,5.54,38.45,2.69
Nevada,32,2022,High school graduate or GED completed,3,West,10860,3172.38,568.98,27.55,5.56,38.5,2.62
Nevada,32,2023,High school graduate or GED completed,3,West,10440,3155.64,570.35,27.62,5.6,38.44,2.65
Nevada,32,2024,High school graduate or GED completed,3,West,10677,3153.37,585.89,27.86,5.6,38.44,2.73
Nevada,32,2016,"Some college credit, but not a degree",4,West,8044,3248.35,562.49,28.36,5.34,38.7,2.47
Nevada,32,2017,"Some college credit, but not a degree",4,West,7799,3223.26,569.24,28.53,5.34,38.67,2.51
Nevada,32,2018,"Some college credit, but not a degree",4,West,7657,3235.12,558.62,28.69,5.33,38.68,2.48
Nevada,32,2019,"Some college credit, but not a degree",4,West,7417,3217.13,567.24,28.92,5.3,38.63,2.58
Nevada,32,2020,"Some college credit, but not a degree",4,West,7040,3211.44,566.65,28.95,5.27,38.61,2.49
Nevada,32,2021,"Some college credit, but not a degree",4,West,7109,3203.43,582.44,29.22,5.18,38.5,2.53
Nevada,32,2022,"Some college credit, but not a degree",4,West,6737,3202.15,573.78,29.39,5.27,38.53,2.52
Nevada,32,2023,"Some college credit, but not a degree",4,West,6117,3200.39,566.24,29.62,5.3,38.53,2.5
Nevada,32,2024,"Some college credit, but not a degree",4,West,5929,3203.07,560.2,29.77,5.25,38.59,2.5
Nevada,32,2016,"Associate degree (AA, AS)",5,West,2654,3248.02,542.33,30.09,4.85,38.69,2.32
Nevada,32,2017,"Associate degree (AA, AS)",5,West,2664,3230.87,572.96,30.14,5.0,38.64,2.5
Nevada,32,2018,"Associate degree (AA, AS)",5,West,2598,3229.48,576.6,30.33,4.93,38.64,2.49
Nevada,32,2019,"Associate degree (AA, AS)",5,West,2661,3224.08,564.53,30.38,5.05,38.58,2.46
Nevada,32,2020,"Associate degree (AA, AS)",5,West,2598,3223.34,561.69,30.43,4.88,38.63,2.48
Nevada,32,2021,"Associate degree (AA, AS)",5,West,2537,3223.14,578.97,30.74,4.91,38.55,2.47
Nevada,32,2022,"Associate degree (AA, AS)",5,West,2608,3236.76,558.35,30.44,4.85,38.69,2.36
Nevada,32,2023,"Associate degree (AA, AS)",5,West,2394,3192.08,573.89,30.86,4.97,38.55,2.48
Nevada,32,2024,"Associate degree (AA, AS)",5,West,2425,3229.52,560.44,30.98,4.97,38.59,2.4
Nevada,32,2016,"Bachelor's degree (BA, AB, BS)",6,West,5012,3262.42,565.99,31.59,4.41,38.72,2.33
Nevada,32,2017,"Bachelor's degree (BA, AB, BS)",6,West,4849,3272.31,547.85,31.61,4.48,38.79,2.29
Nevada,32,2018,"Bachelor's degree (BA, AB, BS)",6,West,5096,3278.01,561.85,31.81,4.61,38.77,2.36
Nevada,32,2019,"Bachelor's degree (BA, AB, BS)",6,West,5070,3256.73,542.62,31.83,4.51,38.8,2.24
Nevada,32,2020,"Bachelor's degree (BA, AB, BS)",6,West,5110,3265.2,547.5,31.8,4.47,38.78,2.29
Nevada,32,2021,"Bachelor's degree (BA, AB, BS)",6,West,5299,3251.27,565.99,31.85,4.47,38.67,2.39
Nevada,32,2022,"Bachelor's degree (BA, AB, BS)",6,West,5322,3233.33,554.3,31.84,4.55,38.7,2.34
Nevada,32,2023,"Bachelor's degree (BA, AB, BS)",6,West,5269,3239.08,557.06,31.92,4.52,38.63,2.45
Nevada,32,2024,"Bachelor's degree (BA, AB, BS)",6,West,5589,3249.08,560.28,32.11,4.53,38.71,2.39
Nevada,32,2016,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,West,1639,3268.9,575.05,33.05,3.9,38.82,2.35
Nevada,32,2017,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,West,1601,3273.51,555.89,33.05,4.0,38.82,2.34
Nevada,32,2018,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,West,1709,3284.12,553.69,33.18,4.07,38.74,2.19
Nevada,32,2019,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,West,1720,3276.74,574.47,33.2,4.15,38.82,2.39
Nevada,32,2020,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,West,1680,3266.84,532.17,33.47,4.1,38.73,2.16
Nevada,32,2021,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,West,1892,3271.43,552.0,33.29,4.21,38.66,2.39
Nevada,32,2022,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,West,1906,3240.65,551.14,33.31,4.27,38.75,2.28
Nevada,32,2023,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,West,1844,3256.15,542.87,33.54,4.34,38.65,2.34
Nevada,32,2024,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",7,West,1882,3247.77,561.88,33.33,4.23,38.68,2.26
Nevada,32,2016,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,West,485,3255.0,567.54,34.15,4.12,38.71,2.55
Nevada,32,2017,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,West,479,3185.89,569.53,34.09,3.93,38.62,2.36
Nevada,32,2018,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,West,525,3228.14,548.42,34.41,3.84,38.66,2.44
Nevada,32,2019,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,West,529,3211.59,536.68,34.15,3.72,38.71,2.11
Nevada,32,2020,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,West,522,3244.39,504.37,34.31,3.74,38.84,2.05
Nevada,32,2021,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,West,544,3197.52,546.65,34.31,4.02,38.62,2.48
Nevada,32,2022,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,West,584,3202.06,514.5,34.48,3.95,38.59,2.07
Nevada,32,2023,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,West,558,3175.49,625.0,34.61,4.2,38.34,2.76
Nevada,32,2024,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,West,619,3219.77,555.66,34.75,3.95,38.62,2.34
New Mexico,35,2016,8th grade or less,1,West,668,3213.43,564.44,28.49,7.09,38.63,2.4
New Mexico,35,2017,8th grade or less,1,West,648,3182.65,617.32,28.05,7.36,38.37,2.75
New Mexico,35,2018,8th grade or less,1,West,557,3164.91,613.82,28.42,7.35,38.33,2.53
New Mexico,35,2019,8th grade or less,1,West,572,3102.76,564.1,28.88,7.34,38.26,2.5
New Mexico,35,2020,8th grade or less,1,West,519,3098.78,645.83,28.75,7.28,37.95,3.04
New Mexico,35,2021,8th grade or less,1,West,502,3138.31,619.44,28.17,7.4,38.28,2.79
New Mexico,35,2022,8th grade or less,1,West,529,3068.55,573.4,28.79,7.37,38.23,2.7
New Mexico,35,2023,8th grade or less,1,West,487,3129.38,609.86,27.78,7.32,38.23,2.62
New Mexico,35,2024,8th grade or less,1,West,452,3165.93,628.57,27.37,7.12,38.5,2.51
New Mexico,35,2016,9th through 12th grade with no diploma,2,West,4214,3125.36,568.25,24.26,6.16,38.43,2.64
New Mexico,35,2017,9th through 12th grade with no diploma,2,West,3874,3118.0,554.6,24.46,6.21,38.42,2.52
New Mexico,35,2018,9th through 12th grade with no diploma,2,West,3490,3129.36,565.55,24.67,6.34,38.36,2.52
New Mexico,35,2019,9th through 12th grade with no diploma,2,West,3440,3109.33,583.77,24.68,6.24,38.36,2.61
New Mexico,35,2020,9th through 12th grade with no diploma,2,West,3208,3137.0,568.22,24.9,6.19,38.47,2.46
New Mexico,35,2021,9th through 12th grade with no diploma,2,West,2871,3128.01,571.89,24.85,6.2,38.49,2.37
New Mexico,35,2022,9th through 12th grade with no diploma,2,West,2942,3094.11,561.0,24.95,6.42,38.36,2.38
New Mexico,35,2023,9th through 12th grade with no diploma,2,West,2831,3115.63,557.51,24.98,6.33,38.41,2.38
New Mexico,35,2024,9th through 12th grade with no diploma,2,West,2804,3104.41,555.89,24.95,6.36,38.34,2.55
New Mexico,35,2016,High school graduate or GED completed,3,West,5915,3172.05,573.54,25.92,5.47,38.59,2.59
New Mexico,35,2017,High school graduate or GED completed,3,West,5812,3165.56,567.23,25.94,5.52,38.55,2.46
New Mexico,35,2018,High school graduate or GED completed,3,West,5609,3174.25,546.96,26.08,5.47,38.55,2.39
New Mexico,35,2019,High school graduate or GED completed,3,West,5840,3164.12,564.07,26.18,5.54,38.47,2.38
